code	name	family	nrules	rules	verify	crubadan	compromised	compromised_other	rules_2	verify_2	crubadan_2	opensubtitles	ldc
shi	Shilha	Afro-Asiatic,Berber,Northern, Atlas	1	Data/shi_Shilha/shi.rules	Data/shi_Shilha/shi.verify.csv	External/Crubadan2018/shi-Latn.txt.bz2
shp	Shipibo-Konibo	Panoan,Mainline Panoan,Nawa,Chama,Shipibo-Konibo	1	Data/shp_ShipiboKonibo/shp.rules	Data/shp_ShipiboKonibo/shp.verify.csv	External/Crubadan2018/shp.txt.bz2
si	Sinhala	Indo-European,Indo-Iranian,Indo-Aryan,Sinhalese-Maldivian	1	Data/si_Sinhala/si.rules	Data/si_Sinhala/si.verify.csv	External/Crubadan2018/si.txt.bz2
snc	Sinaugoro	Austronesian,Malayo-Polynesian,Central-Eastern,Eastern Malayo-Polynesian,Oceanic,Western Oceanic,Papuan Tip,Peripheral,Central Papuan,Sinagoro-Keapara	1	Data/snc_Sinaugoro/snc.rules	Data/snc_Sinaugoro/snc.verify.csv	External/Crubadan2018/snc.txt.bz2
sq	Albanian	Indo-European,Albanian,Tosk	1	Data/sq_Albanian/sq.rules	Data/sq_Albanian/sq.verify.csv	External/Crubadan2018/sq.txt.bz2
tac	Tarahumara	Uto-Aztecan,Southern Uto-Aztecan,Sonoran,Tarahumaran,Tarahumara	1	Data/tac_Tarahumara/tac.rules	Data/tac_Tarahumara/tac.verify.csv	External/Crubadan2018/tac.txt.bz2
ta	Tamil	Dravidian,Southern,Tamil-Kannada,Tamil-Kodagu,Tamil-Malayalam,Tamil	1	Data/ta_Tamil/ta.rules	Data/ta_Tamil/ta.verify.csv	External/Crubadan2018/ta.txt.bz2						External/OpenSubtitles2018/wordlists_uppercase_removed/ta.word.count.tsv.bz2	External/LDC/wordlists/ta.word.filtered.count.tsv.bz2
te	Telugu	Dravidian,South-Central,Telugu	1	Data/te_Telugu/te.rules	Data/te_Telugu/te.verify.csv	External/Crubadan2018/te.txt.bz2
tee	Huehuetla Tepehua	Totonacan,Tepehua	1	Data/tee_HuehuetlaTepehua/tee.rules	Data/tee_HuehuetlaTepehua/tee.verify.csv	External/Crubadan2018/tee.txt.bz2
tg	Tajik	Indo-European,Indo-Iranian,Iranian,Western,Southwestern,Persian	1	Data/tg_Tajik/tg.rules	Data/tg_Tajik/tg.verify.csv	External/Crubadan2018/tg.txt.bz2
to	Tongan	Austronesian,Malayo-Polynesian,Central-Eastern,Eastern Malayo-Polynesian,Oceanic,Central-Eastern Oceanic,Remote Oceanic,Central Pacific,East Fijian-Polynesian,Polynesian,Tongic	1	Data/to_Tongan/to.rules	Data/to_Tongan/to.verify.csv	External/Crubadan2018/to.txt.bz2
tpi	Tok Pisin	Creole,English based,Pacific	1	Data/tpi_TokPisin/tpi.rules	Data/tpi_TokPisin/tpi.verify.csv	External/Crubadan2018/tpi.txt.bz2							External/LDC/wordlists/tpi.word.filtered.count.tsv.bz2
tr	Turkish	Turkic,Common Turkic,Oghuz,Western Oghuz,Turkish	1	Data/tr_Turkish/tr.rules	Data/tr_Turkish/tr.verify.csv	External/Crubadan2018/tr.txt.bz2						External/OpenSubtitles2018/wordlists_uppercase_removed/tr.word.count.tsv.bz2	External/LDC/wordlists/tr.word.filtered.count.tsv.bz2
tt	Tatar	Turkic,Common Turkic,Kipchak,North Kipchak,Tatar	2	Data/tt_Tatar/tt-cyrillic.rules	Data/tt_Tatar/tt-cyrillic.verify.csv	External/Crubadan2018/tt.txt.bz2			Data/tt_Tatar/tt-latn.rules	Data/tt_Tatar/tt-latn.verify.csv	External/Crubadan2018/tt-Latn.txt.bz2
tyv	Tuvan	Turkic,Common Turkic,Siberian Turkic,South Siberian,Sayan Turkic,Tuvan	1	Data/tyv_Tuvan/tyv.rules	Data/tyv_Tuvan/tyv.verify.csv	External/Crubadan2018/tyv.txt.bz2
tzo	Tzotzil	Mayan,Cholan-Tzeltalan,Tzeltalan	1	Data/tzo_Tzotzil/tzo.rules	Data/tzo_Tzotzil/tzo.verify.csv	External/Crubadan2018/tzo.txt.bz2
